Date,Open,Max,Min,Close
2010-04-06,1131.81,1138.9,1122.93,1132.54
2010-04-07,1134.54,1153.38,1132.57,1149.46
2010-04-08,1149.46,1154,1143.65,1150.78
2010-04-09,1150.78,1165,1149.48,1161.59
2010-04-12,1163.82,1170.06,1154.2,1155.76
2010-04-13,1155.82,1157.66,1145,1150.72
2010-04-14,1150.67,1162.2,1150.18,1155.46
2010-04-15,1155.46,1161.88,1150.3,1159.43
2010-04-16,1159.42,1160.85,1129.95,1137.3
2010-04-19,1137.45,1138.27,1123.73,1135.72
2010-04-20,1135.68,1146.35,1133.55,1140
2010-04-21,1139.99,1150.68,1137.8,1146.73
2010-04-22,1146.73,1149.6,1131.85,1141.59
2010-04-23,1141.59,1157.98,1135.05,1157.89
2010-04-26,1157.52,1160.28,1150.8,1153.78
2010-04-27,1153.78,1172.8,1146.25,1167.9
2010-04-28,1167.92,1174.65,1160.7,1165.4
2010-04-29,1165.39,1171.45,1162.1,1167.07
2010-04-30,1167.09,1182,1164.8,1178.99
2010-05-03,1180.25,1188,1176.45,1182.45
2010-05-04,1182.49,1192.55,1166.68,1171.16
2010-05-05,1171.13,1177.15,1156.2,1175.11
2010-05-06,1175.11,1211.7,1172,1208.67
2010-05-07,1208.66,1214.03,1192.6,1208.43
2010-05-10,1204.6,1205.13,1184.9,1202.72
2010-05-11,1202.72,1234.16,1201.2,1232.71
2010-05-12,1232.71,1248.7,1226.95,1239.16
2010-05-13,1239.13,1243.31,1227.15,1232.85
2010-05-14,1232.86,1249.65,1217.55,1232.55
2010-05-17,1232.25,1242.53,1219.26,1222.49
2010-05-18,1222.49,1229.38,1206.93,1224.57
2010-05-19,1224.58,1228,1186.82,1193.71
2010-05-20,1193.71,1198.32,1175.1,1182.8
2010-05-21,1182.79,1188.07,1166,1177.14
2010-05-24,1177.27,1196.91,1176.32,1191.93
2010-05-25,1191.91,1203.52,1185.35,1203.03
2010-05-26,1202.98,1216.75,1200.71,1211.8
2010-05-27,1211.79,1218.61,1205.8,1212.59
2010-05-28,1212.59,1215.62,1202.25,1214.8
2010-05-31,1214.75,1218.2,1209.7,1216.28
2010-06-01,1216.2,1228.93,1214.64,1225.68
2010-06-02,1225.68,1227.3,1213.53,1223.53
2010-06-03,1223.53,1224.85,1201.03,1206
2010-06-04,1206,1220.13,1196.75,1219.83
2010-06-07,1219.75,1244.97,1210.51,1240.05
2010-06-08,1240.14,1252.07,1233.53,1236.72
2010-06-09,1236.7,1241.12,1221.8,1233.46
2010-06-10,1233.46,1234.22,1214.8,1216.8
2010-06-11,1216.8,1230.8,1216.27,1226.2
2010-06-14,1227.57,1234.23,1216.3,1221.4
2010-06-15,1221.41,1236.88,1219.85,1234.36
2010-06-16,1234.39,1238,1227.1,1229.3
2010-06-17,1229.3,1251.28,1229,1245.13
2010-06-18,1245.14,1262.85,1241.66,1256.77
2010-06-21,1258.15,1265.36,1230.8,1233.82
2010-06-22,1233.83,1242.81,1231.88,1239.99
2010-06-23,1239.99,1246.56,1224.7,1237.08
2010-06-24,1237.08,1248.93,1228.13,1243.3
2010-06-25,1243.32,1258.4,1240.88,1255.66
2010-06-28,1255.68,1262.82,1235.55,1238.95
2010-06-29,1238.89,1245.25,1227.28,1240.72
2010-06-30,1240.72,1247.9,1234.65,1242.75
2010-07-01,1242.72,1244.01,1196.63,1198.99
2010-07-02,1198.94,1213.6,1198.37,1211.42
2010-07-05,1210.65,1214.86,1205.8,1208.95
2010-07-06,1208.95,1213.79,1189.3,1192.83
2010-07-07,1192.83,1204.1,1184.95,1202.67
2010-07-08,1202.75,1208.02,1187.5,1198.11
2010-07-09,1197.96,1213.93,1194.48,1211.59
2010-07-12,1212,1213.67,1196.28,1198.2
2010-07-13,1198.1,1218.14,1196.31,1211.96
2010-07-14,1212.01,1218.2,1202.69,1208.65
2010-07-15,1208.65,1217.4,1203.88,1208.3
2010-07-16,1208.3,1211.15,1186.02,1193.05
2010-07-19,1194.82,1195.25,1177.58,1182.93
2010-07-20,1182.92,1193.82,1175.47,1192.12
2010-07-21,1192,1198.2,1183.47,1185.1
2010-07-22,1185.1,1201.25,1181.17,1194.96
2010-07-23,1194.95,1204.25,1183.8,1189.13
2010-07-26,1188.22,1194.8,1179.75,1183.37
2010-07-27,1183.37,1187.35,1157.93,1161.65
2010-07-28,1161.72,1166.22,1156.85,1163.29
2010-07-29,1163.29,1169.8,1159.43,1168.53
2010-07-30,1168.53,1183.78,1165.74,1181.14
2010-08-02,1182.1,1190.55,1174.57,1182.6
2010-08-03,1182.56,1190.78,1179.27,1186.33
2010-08-04,1186.33,1203.2,1184.9,1195.05
2010-08-05,1195.04,1200.25,1189.98,1194.93
2010-08-06,1194.9,1211.14,1192.23,1205.1
2010-08-09,1205.07,1210,1199.06,1201.52
2010-08-10,1201.48,1207.53,1190.72,1204.45
2010-08-11,1204.4,1208.05,1192.47,1198.15
2010-08-12,1198.15,1215.6,1196.6,1214.58
2010-08-13,1214.58,1217.91,1210.47,1215.49
2010-08-16,1214.98,1227.65,1214.18,1225.2
2010-08-17,1225.2,1229.16,1222.32,1225.07
2010-08-18,1225.06,1232.54,1217.6,1229.1
2010-08-19,1229.19,1237.56,1227.85,1231.92
2010-08-20,1231.92,1234.14,1222.23,1228.04
2010-08-23,1227.63,1232.1,1221.91,1225.88
2010-08-24,1225.89,1235.65,1210.05,1230.1
2010-08-25,1230.19,1241.7,1229.13,1240.11
2010-08-26,1240.11,1244.47,1234.15,1237.48
2010-08-27,1237.48,1242.45,1232.04,1238.08
2010-08-30,1238.02,1239.26,1233.43,1236.88
2010-08-31,1236.85,1250.13,1231.75,1247.43
2010-09-01,1247.43,1254.9,1242.4,1244.37
2010-09-02,1244.37,1253.38,1243.2,1251.02
2010-09-03,1251.02,1254.05,1238.05,1247.18
2010-09-06,1247.92,1251.28,1246.7,1249.99
2010-09-07,1249.99,1259.93,1244.59,1255.66
2010-09-08,1255.84,1262.5,1253.3,1254.95
2010-09-09,1254.95,1259.1,1242.42,1243.68
2010-09-10,1243.68,1250.9,1236.78,1245.8
2010-09-13,1246.35,1249.3,1241.05,1245.56
2010-09-14,1245.56,1274.96,1244.77,1268.43
2010-09-15,1268.43,1272.13,1263.32,1268.13
2010-09-16,1268.14,1278.01,1264.85,1275.41
2010-09-17,1275.39,1283.04,1271.9,1274.1
2010-09-20,1275.6,1283.82,1274.35,1278.53
2010-09-21,1278.55,1290.8,1270.98,1287.06
2010-09-22,1286.98,1296.55,1285.93,1291.1
2010-09-23,1291.19,1296.06,1287,1292.49
2010-09-24,1292.49,1300.25,1291.58,1296.46
2010-09-27,1287.6,1300.24,1294.35,1294.46
2010-09-28,1294.43,1310.32,1282.1,1308.92
2010-09-29,1308.92,1313.6,1305.38,1309.8
2010-09-30,1309.8,1316,1296.3,1308.46
2010-10-01,1308.49,1320.8,1306.13,1319.11
2010-10-04,1318.63,1320.45,1312.35,1315.13
2010-10-05,1315.15,1341.81,1312.25,1340.46
2010-10-06,1340.47,1349.92,1339.05,1349.13
2010-10-07,1349.12,1365.05,1325.86,1334.6
2010-10-08,1334.54,1349.94,1324.8,1346.81
2010-10-11,1345.47,1355.7,1340.4,1353.98
2010-10-12,1353.94,1355.73,1340.6,1350.47
2010-10-13,1350.47,1374.65,1349.03,1372.35
2010-10-14,1372.35,1387.36,1370.55,1381.22
2010-10-15,1381.1,1385.68,1362.22,1368.64
2010-10-18,1370.55,1375.11,1352.75,1368.39
2010-10-19,1368.36,1371.21,1328.3,1332.21
2010-10-20,1332.2,1347.4,1330.5,1345.9
