Date,Open,Max,Min,Close
2010-02-16,15.55,16.228,15.49,16.145
2010-02-17,16.144,16.335,15.825,15.87
2010-02-18,15.871,16.279,15.675,15.863
2010-02-19,15.865,16.518,15.75,16.305
2010-02-22,16.32,16.569,16.14,16.25
2010-02-23,16.253,16.436,15.784,15.844
2010-02-24,15.853,16.017,15.643,15.96
2010-02-25,15.965,16.16,15.615,16.089
2010-02-26,16.087,16.528,16.013,16.471
2010-03-01,16.49,16.76,16.415,16.455
2010-03-02,16.459,17.087,16.325,16.905
2010-03-03,16.911,17.365,16.866,17.195
2010-03-04,17.2,17.382,17.044,17.125
2010-03-05,17.125,17.505,17.11,17.365
2010-03-08,17.36,17.524,17.116,17.238
2010-03-09,17.237,17.41,16.871,17.255
2010-03-10,17.253,17.65,16.929,17.02
2010-03-11,17.02,17.19,16.815,17.175
2010-03-12,17.177,17.34,16.953,17.075
2010-03-15,17.065,17.175,16.955,17.155
2010-03-16,17.114,17.489,17.08,17.455
2010-03-17,17.454,17.598,17.356,17.472
2010-03-18,17.481,17.56,17.315,17.417
2010-03-19,17.42,17.44,16.965,16.985
2010-03-22,16.96,17.007,16.617,16.969
2010-03-23,16.964,17.146,16.727,17.035
2010-03-24,17.028,17.046,16.568,16.584
2010-03-25,16.583,16.86,16.538,16.625
2010-03-26,16.616,16.987,16.554,16.912
2010-03-29,16.969,17.446,16.923,17.355
2010-03-30,17.38,17.48,17.219,17.285
2010-03-31,17.295,17.635,17.228,17.49
2010-04-01,17.48,18,17.46,17.945
2010-04-02,17.955,17.993,17.706,17.9
2010-04-05,17.81,18.145,17.791,18.095
2010-04-06,18.093,18.125,17.85,17.945
2010-04-07,17.947,18.27,17.9,18.17
2010-04-08,18.17,18.214,17.918,18.107
2010-04-09,18.105,18.44,18.04,18.41
2010-04-12,18.5,18.612,18.155,18.225
2010-04-13,18.215,18.316,17.95,18.23
2010-04-14,18.22,18.507,18.194,18.448
2010-04-15,18.44,18.53,18.215,18.411
2010-04-16,18.41,18.45,17.615,17.729
2010-04-19,17.66,17.784,17.485,17.752
2010-04-20,17.764,18.056,17.68,17.84
2010-04-21,17.826,18.151,17.711,18.092
2010-04-22,18.095,18.177,17.765,17.985
2010-04-23,17.976,18.35,17.841,18.345
2010-04-26,18.34,18.44,18.229,18.318
2010-04-27,18.323,18.431,18.059,18.175
2010-04-28,18.175,18.251,17.82,18.11
2010-04-29,18.104,18.583,18.052,18.48
2010-04-30,18.484,18.774,18.445,18.655
2010-05-03,18.684,18.881,18.51,18.816
2010-05-04,18.819,18.851,17.805,17.869
2010-05-05,17.863,17.903,17.065,17.465
2010-05-06,17.47,17.767,17.25,17.715
2010-05-07,17.713,18.673,17.466,18.369
2010-05-10,18.538,18.656,18.197,18.52
2010-05-11,18.525,19.396,18.384,19.313
2010-05-12,19.315,19.719,18.495,19.545
2010-05-13,19.537,19.831,19.326,19.434
2010-05-14,19.429,19.725,18.955,19.334
2010-05-17,19.347,19.407,18.733,18.919
2010-05-18,18.917,19.137,18.641,19.035
2010-05-19,19.04,19.046,17.925,18.225
2010-05-20,18.231,18.321,17.481,17.674
2010-05-21,17.661,17.886,17.415,17.66
2010-05-24,17.654,18.081,17.624,17.905
2010-05-25,17.908,17.981,17.529,17.948
2010-05-26,17.949,18.413,17.885,18.065
2010-05-27,18.068,18.575,18.01,18.517
2010-05-28,18.516,18.645,18.24,18.4
2010-05-31,18.424,18.616,18.335,18.57
2010-06-01,18.56,18.72,18.255,18.43
2010-06-02,18.424,18.517,18.089,18.365
2010-06-03,18.361,18.461,17.823,17.985
2010-06-04,17.994,18.036,17.292,17.454
2010-06-07,17.44,18.269,17.19,18.175
2010-06-08,18.171,18.486,18.069,18.288
2010-06-09,18.283,18.374,18.094,18.115
2010-06-10,18.106,18.441,17.895,18.235
2010-06-11,18.23,18.538,18.069,18.23
2010-06-14,18.255,18.57,18.226,18.245
2010-06-15,18.235,18.686,18.202,18.565
2010-06-16,18.555,18.667,18.382,18.475
2010-06-17,18.467,18.885,18.333,18.74
2010-06-18,18.736,19.279,18.67,19.181
2010-06-21,19.205,19.465,18.665,18.729
2010-06-22,18.727,18.998,18.592,18.815
2010-06-23,18.814,18.97,18.33,18.545
2010-06-24,18.544,18.824,18.184,18.707
2010-06-25,18.705,19.155,18.59,19.082
2010-06-28,19.082,19.253,18.639,18.76
2010-06-29,18.753,18.807,18.388,18.505
2010-06-30,18.503,18.795,18.458,18.625
2010-07-01,18.624,18.679,17.714,17.795
2010-07-02,17.802,18.112,17.622,17.865
2010-07-05,17.85,17.927,17.735,17.825
2010-07-06,17.839,18.036,17.608,17.835
2010-07-07,17.825,18.083,17.554,18.045
2010-07-08,18.036,18.18,17.719,17.965
2010-07-09,17.966,18.241,17.818,18.133
2010-07-12,18.115,18.146,17.756,17.968
